,disposition,period,time0bk,impact,duration,depth,prad,teq,insol,model_snr,steff,slogg,srad,ra,dec,kepmag
7866,0,1.46842648,132.165432,0.633,6.6666,151000.0,40.3,1559.0,1402.93,622.8,5539.0,4.381,0.9590000000000001,291.88184,43.973171,13.283
7868,0,2.535389624,133.38658999999998,1.189,2.9019999999999997,418.1,16.24,1113.0,362.73,27.3,5488.0,4.629,0.706,294.20117,43.976761,15.561
7870,0,1.627538928,131.91531,0.769,5.582999999999999,39.0,1.42,2520.0,9504.13,29.9,6854.0,3.934,2.088,293.30566,45.007969,12.76
7871,0,1.679585725,131.56008290000003,0.97,7.3464800000000015,101790.0,28.99,970.0,209.45,1884.3,4462.0,4.7,0.5539999999999999,299.16168,45.05191,12.833
7872,0,5.40346248,133.7451943,0.521,7.6494,261350.0,108.46,1559.0,1398.38,2851.3,6350.0,3.921,1.984,300.20993,45.003059,13.615
7873,0,0.82484293,131.6424,0.03,1.383,618.6,97.92,8138.0,1040816.86,10.0,4148.0,1.4580000000000002,41.424,300.99884,45.076019,12.720999999999998
7874,0,4.4473549000000006,133.8362,0.98,18.99,203.6,1.52,954.0,195.56,25.9,5531.0,4.597,0.764,284.401,45.149391,15.989
7876,0,7.51514595,138.0800379,0.84,3.54486,117460.0,35.8,842.0,118.99,1676.8,5624.0,4.516,0.777,287.94138,46.58239,13.711
7877,0,19.230038187999998,132.5814956,0.6940000000000001,7.04412,266180.0,186.53,1361.0,810.65,7232.1,7703.0,3.844,2.9160000000000004,294.46078,46.58971,12.241
7878,0,21.120005744,150.128392,0.986,2.05573,13054.0,31.2,880.0,141.75,443.9,6195.0,4.069,1.598,297.72574,46.54884000000001,11.51
7883,0,3.10197712,133.78902,0.9840000000000001,7.082999999999999,124.6,2.64,2246.0,6009.05,63.3,8709.0,4.232,1.797,298.5715600000001,47.963951,12.075
7884,0,2.618414643,134.044367,0.35600000000000004,4.999230000000002,200860.0,109.33,2582.0,10502.8,3260.0,8143.0,3.96,2.3609999999999998,299.05673,47.909359,11.727
7885,0,19.407958161,135.3915368,0.905,6.09676,142060.0,44.96,633.0,37.92,2506.6,5702.0,4.485,0.799,282.60107,48.03669,15.521
7886,0,37.910213899,162.458419,0.963,3.11152,103470.0,29.45,358.0,3.89,1065.9,4623.0,4.686,0.56,287.05927,50.214031,14.43
7887,0,3.74785307,134.17465,0.217,3.444,145.9,9.04,2440.0,8389.62,17.0,4929.0,3.0010000000000003,7.7,291.04498,50.282261,13.845999999999998
7888,0,3.747835042,134.1877331,0.547,5.28519,188920.0,141.7,2697.0,12482.82,6016.2,8529.0,3.769,3.065,291.0614,50.25544,9.532
7889,0,0.94754848,132.266431,11.1936,1.7347,11348.0,224.79,622.0,35.37,44.7,3246.0,5.087,0.2,294.0191700000001,50.216606,13.497
7890,0,1.756466865,132.030299,0.8240000000000001,4.7781,188220.0,87.4,1831.0,2652.65,541.9,5726.0,4.077,1.465,296.00742,50.232609,10.46
7893,0,3.71840884,134.6575,0.192,3.611,77.2,0.84,1184.0,464.19,9.6,5982.0,4.493,0.96,287.44409,38.088428,14.794
7894,0,1.703347524,132.46804479999997,0.223,3.3039,504410.0,47.62,1202.0,495.27,1288.0,5325.0,4.657,0.648,293.09494,38.361252,12.524
7895,0,1.70332915,132.47294,0.307,1.663,98.5,0.86,1420.0,965.03,8.9,5749.0,4.547,0.8640000000000001,293.10568,38.37434,15.191
7896,0,20.413812,148.5092,1.158,5.806,496.4,16.5,586.0,27.84,11.6,5514.0,4.569,0.826,293.90091,38.308689,15.38
7897,0,7.363572395,138.70442,0.922,5.7545,129700.0,82.22,1287.0,649.25,224.9,6793.0,4.208,1.508,294.66467,38.333,13.102
7900,0,1.1209977009999998,131.48486,1.114,11.243,145.6,66.58,3992.0,60096.61,58.1,6720.0,3.373,4.845,294.9319799999999,39.81242,12.964
7901,0,1.874967748,132.701553,0.8170000000000001,10.0159,31526.0,378.99,4440.0,91765.97,1566.6,4588.0,2.232,18.328,294.93637,39.852482,10.805
7902,0,2.40440112,133.1975,0.669,5.49,27.1,0.42,1172.0,447.52,16.7,5433.0,4.55,0.769,297.1174,39.859112,12.632
7903,0,21.926779,135.5453,0.542,10.05,198.6,1.26,618.0,34.52,10.5,5853.0,4.544,0.868,297.32239,39.87299,15.407
7905,0,501.90702999999996,205.61900000000003,0.0805,12.43,306.9,1.83,254.0,0.99,10.3,6316.0,4.413,1.036,290.76251,39.910648,14.130999999999998
7907,0,3.115304946,133.1240488,0.89,4.88748,149520.0,61.66,1404.0,918.39,1398.8,6367.0,4.419,1.087,290.95132,40.54797,14.154000000000002
7909,0,12.426926400000001,141.4499,0.04,21.826,126.6,1.66,906.0,159.5,28.3,5349.0,4.044,1.505,297.63452,40.52652,13.994000000000002
7910,0,12.4261809,141.5307,0.98,29.09,92.2,1.88,976.0,214.85,39.0,5948.0,4.106,1.432,297.64059,40.531952,13.219
7912,0,2.158398259,131.894054,0.996,8.1633,93038.0,101.02,1829.0,2649.52,217.0,5210.0,3.778,1.946,283.0451,41.860062,13.024
7913,0,359.534371,218.68613,100.806,24.205,5732.0,64333.8,491.0,13.7,96.0,5087.0,3.1830000000000003,5.899,283.25659,41.80315,13.925
7914,0,534.86668,209.0227,0.113,8.19,565.0,4.3,328.0,2.74,8.3,6668.0,4.074,1.791,286.6769700000001,41.826874,13.845
7915,0,2.2127498,132.7452,0.22899999999999998,3.054,22.7,0.68,1801.0,2494.14,9.3,6195.0,4.106,1.405,291.60077,41.830639,13.386
7916,0,0.776976021,132.2745574,1.222,1.95401,21245.0,48.15,2083.0,4459.03,1582.9,5999.0,4.423,1.042,291.99298,41.884125,12.723
7917,0,2.25353739,132.48670800000002,0.82,5.74622,182830.0,96.65,2056.0,4215.56,904.8,6951.0,4.119,1.662,297.13776,42.68,13.451
7918,0,17.99646148,139.5431461,1.091,4.65638,62755.0,114.45,1004.0,240.38,1951.8,5684.0,3.788,2.249,283.0121200000001,42.721272,11.511
7919,0,1.386249249,132.742206,1.135,2.9910400000000004,47188.0,78.6,2137.0,4939.8,560.0,6226.0,4.135,1.594,283.16901,42.792114,11.765999999999998
7920,0,0.566795728,131.8148,0.653,2.79,18.9,0.64,2755.0,13656.59,12.4,6130.0,4.151,1.393,291.65759,42.729649,13.379
7921,0,0.5667808360000001,131.8749,0.005,4.937,60.9,0.75,2204.0,5608.62,18.7,5949.0,4.493,0.9620000000000001,291.74335,42.769482,15.328
7922,0,15.44605962,145.5341274,0.3,4.5963,330910.0,52.93,701.0,57.04,2025.2,5838.0,4.529,0.897,296.43854,43.965961,15.488
7925,0,1.03905082,132.5348,0.4522,3.035,43.8,0.87,2297.0,6581.45,9.9,6558.0,4.239,1.28,299.27612,43.936829,13.835
7926,0,7.1403730460000014,138.008012,0.309,7.07032,205260.0,61.56,1132.0,388.56,3250.0,5945.0,4.168,1.3330000000000002,300.7731,43.962132,13.232
7927,0,2.496328637,132.2054088,1.199,2.73115,20527.0,112.28,2317.0,6804.42,1412.4,6757.0,3.842,2.615,289.2315700000001,45.164322,11.211
7928,0,16.31328124,136.853981,0.768,4.45731,71589.0,30.85,747.0,73.51,982.3,6008.0,4.44,1.006,289.53668,45.105141,14.524
7930,0,1.50650745,132.98683,0.677,2.622,27.8,1.13,2498.0,9242.43,14.4,6839.0,4.003,2.02,293.82175,45.10775,12.491
7931,0,1.583334941,132.377894,0.7809999999999999,4.4854,177070.0,52.0,1548.0,1362.14,368.8,5846.0,4.472,0.953,286.7895200000001,45.271381,14.932
7934,0,7.932019099999999,136.4321,0.5896,8.18,125.1,1.04,811.0,102.05,8.8,5219.0,4.441,0.905,298.0549,46.633461,15.223
7935,0,1.3742491069999998,131.662968,0.7709999999999999,5.3181,136660.0,96.85,2725.0,13078.76,520.3,7053.0,3.958,2.121,298.59238,46.690529,13.549
7936,0,8.4804737,135.834,0.33,6.157,337.0,1.85,930.0,176.51,14.5,6092.0,4.471,0.998,298.73502,46.699791,15.79
7938,0,4.994773558,136.17449219999997,0.41600000000000004,4.48893,259760.0,62.69,1264.0,604.21,5742.0,6253.0,4.271,1.181,282.69977,46.717018,13.038
7939,0,1.105094098,132.54619979999998,0.161,4.38191,730500.0,267.59,3771.0,47811.67,3732.8,8011.0,3.773,2.927,293.84622,48.050251,13.651
7941,0,0.8170225999999999,132.022858,0.843,2.9739999999999998,167700.0,57.56,1947.0,3416.07,240.1,5780.0,4.438,1.0,296.38348,48.044006,17.206
7943,0,7.143708297000001,137.8041949,0.162,5.83451,202680.0,44.78,943.0,187.0,2368.6,5655.0,4.386,0.992,290.61478,48.186771,14.17
7944,0,0.952377862,132.335117,1.248,4.0869,2122.3,28.44,1713.0,2023.36,390.8,5662.0,4.524,0.863,290.68866,48.1992,14.713
7945,0,1.941635737,133.1097354,1.071,2.46683,69814.0,59.71,1728.0,2109.03,1243.7,6525.0,4.381,1.161,293.68073,50.300259,13.898
7946,0,0.539445498,131.898299,1.214,2.2821,25302.0,68.65,2959.0,18153.51,511.4,6486.0,4.174,1.456,294.35016,50.35146,13.698
7947,0,2.52122764,132.86973,0.298,2.249,127.3,0.91,1177.0,453.48,8.9,5546.0,4.575,0.81,286.42703,50.4063,15.300999999999998
7948,0,8.202869678999999,138.5109062,0.561,7.29811,345940.0,110.46,1190.0,474.09,6499.9,6060.0,4.059,1.643,291.94641,50.48196,13.878
7949,0,3.442714533,132.3912568,1.1420000000000001,3.3603400000000003,60039.0,47.02,1157.0,423.13,964.8,5819.0,4.501,0.861,296.3753700000001,50.486801,15.715
7950,0,475.91705999999994,588.8926,1.222,22.86,967.3,28.22,221.0,0.56,15.3,5334.0,4.372,1.004,297.75311,41.675991,15.259
7951,0,0.8582858440000001,131.87904,0.3323,1.7990000000000002,43.4,0.9,2274.0,6321.2,10.8,5945.0,4.1960000000000015,1.3459999999999999,293.02036,42.508835,14.808
7954,0,6.238315363,134.30542250000002,0.7070000000000001,2.501,82.9,0.7,746.0,73.27,5.3,4914.0,4.61,0.7240000000000001,286.63553,39.488621,13.26
7956,0,2.115510941,131.99122,0.49200000000000005,7.2877,415160.0,191.42,2701.0,12609.03,1351.5,7563.0,3.883,2.638,287.17612,38.433498,12.119000000000002
7957,0,1.015044104,131.56407,0.9840000000000001,10.994000000000002,158.2,1.98,1979.0,3627.61,33.6,5910.0,4.3180000000000005,1.124,287.77148,38.498711,14.956
7958,0,3.711013336,132.4882537,1.192,3.3102400000000003,24989.0,55.69,1436.0,1003.75,757.0,6338.0,4.256,1.247,289.6983,38.406609,12.084
7959,0,2.97586085,133.0352,0.11699999999999999,4.513,105.9,0.85,1135.0,392.05,9.1,5481.0,4.508,0.835,290.1663200000001,38.47644,15.669
7960,0,18.839487435,137.7695421,0.42100000000000004,5.62797,182720.0,45.2,734.0,68.54,2003.1,6208.0,4.454,1.024,291.3862299999999,38.49147,15.291
7961,0,4.426344495,134.231165,0.6679999999999999,5.84235,276140.0,78.3,1316.0,709.74,732.5,6228.0,4.277,1.226,292.83759,39.93383,13.501
7962,0,0.957823876,132.414882,0.992,3.7232,104690.0,110.91,2649.0,11612.14,454.1,5908.0,3.865,2.033,293.1216100000001,39.975552,13.988
7963,0,30.960216668,156.1595497,0.58,15.4308,340410.0,62.08,527.0,18.3,4578.3,5291.0,4.423,0.9259999999999999,295.07663,39.958279,12.45
7964,0,2.470283788,133.25186100000002,0.804,7.8391,193830.0,157.82,2657.0,11792.22,967.7,7823.0,3.885,2.675,295.8340100000001,39.95225900000001,11.108
7965,0,1.23513471,132.0046,0.716,5.44,42.8,0.7,1743.0,2172.96,12.0,5930.0,4.436,0.997,295.8656,39.9641,14.712
7966,0,10.217121652000001,137.2457336,0.7859999999999999,4.35647,205220.0,81.1,994.0,230.53,3617.5,5931.0,4.1960000000000015,1.349,299.18677,40.501701,13.752
7967,0,0.618060842,131.63533,0.9440000000000001,1.892,25.1,0.51,1854.0,2791.09,9.6,5339.0,4.503,0.7929999999999999,299.9982,40.550259,13.425999999999998
7968,0,0.759764419,131.7927631,0.545,5.72501,393270.0,138.54,2715.0,12833.03,1728.1,5807.0,3.93,1.909,290.5174,40.696812,11.378
7970,0,12.423215800000001,141.7294,0.245,17.67,261.5,1.3,685.0,51.91,23.6,5497.0,4.577,0.809,297.54706,40.615742,15.639
7971,0,4.320693299999999,131.8905,0.973,50.68,147.9,1.66,1205.0,499.09,35.7,6225.0,4.45,1.031,293.26874,41.850719,15.604
7972,0,16.486796364,131.6041706,0.309,7.06797,48943.0,46.92,1053.0,290.46,3181.5,6020.0,3.86,2.097,293.7218299999999,41.873131,13.645
7973,0,20.148807707,135.8116283,0.215,8.52557,526950.0,68.52,631.0,37.55,3487.5,5547.0,4.447,0.9179999999999999,293.94894,41.855461,14.904000000000002
7974,0,1.142946648,131.9010021,0.479,3.40234,412550.0,43.5,1293.0,660.96,1054.4,5058.0,4.651,0.608,298.25748,41.850639,14.454
7975,0,7.217010987,135.4523674,1.287,4.4215,78714.0,89.71,1096.0,341.36,1307.0,6047.0,4.246,1.2109999999999999,298.69,41.880852,13.272
7976,0,0.566791802,131.81736,0.679,2.2,49.3,0.66,2040.0,4113.39,15.6,5691.0,4.544,0.887,291.76828,42.757221,14.702
7977,0,2.245738777,133.2650421,0.397,8.61629,483490.0,99.05,1737.0,2156.25,2121.8,6508.0,4.287,1.3119999999999998,292.68881,42.748001,13.432
7978,0,2.24572117,133.26678,0.596,3.88,48.2,0.74,1479.0,1131.64,13.6,6158.0,4.455,1.026,292.69376,42.760899,14.244000000000002
7979,0,2.316171991,132.31163600000002,0.7,4.03025,251480.0,49.53,1288.0,651.03,2338.3,5932.0,4.58,0.795,295.37515,42.75378,13.969
7981,0,0.566813319,131.78768,1.196,3.752,129.1,23.19,2313.0,6742.52,17.0,6108.0,4.466,1.03,291.53311,42.83847,15.972
7982,0,28.787257509,137.094192,0.5589999999999999,13.953,49618.0,91.26,971.0,210.02,1292.0,5154.0,3.4610000000000003,3.9810000000000003,281.08948,44.057941,12.85
7983,0,0.835315046,131.9570817,1.224,2.4544900000000003,16876.0,30.54,1490.0,1160.98,939.5,5009.0,4.584,0.69,282.75241,44.048721,15.314
7984,0,26.0164225,157.37769,1.147,4.1768,41109.0,61.04,755.0,76.63,285.4,6287.0,4.231,1.28,287.90555,44.01086,15.032
7986,0,0.706430188,132.14208,0.28800000000000003,1.301,50.8,0.41,1473.0,1116.9,11.0,5037.0,4.689,0.568,290.59076,44.002579,14.001
7988,0,2.665875491,131.6187983,0.878,7.59461,161390.0,67.43,1502.0,1199.89,2274.7,6234.0,4.351,1.159,291.99097,45.234138,12.156
7989,0,2.6658312,131.627,0.8640000000000001,5.771,40.8,0.99,1663.0,1807.48,12.4,6276.0,4.17,1.3530000000000002,292.01447,45.205681,13.562
7992,0,28.027891355999998,158.348172,0.6493,17.3269,243230.0,31.3,440.0,8.86,2829.0,5231.0,4.721,0.544,297.89444,45.21118900000001,14.594
7993,0,2.028512246,132.8392103,0.871,5.00309,121560.0,50.28,1542.0,1333.24,1545.8,6105.0,4.412,1.025,287.12561,46.733479,13.281
7994,0,1.332567821,132.0544581,0.413,3.4844,31.0,0.96,2395.0,7802.17,5.0,6600.0,4.047,1.681,295.15475,46.736641,13.191
7995,0,1.332545609,132.05755,0.5820000000000001,3.997,278.2,28.37,5080.0,157611.61,31.4,5154.0,2.435,16.486,295.2258,46.76009000000001,13.504
7996,0,1.33256256,132.04698,0.13699999999999998,3.088,174.9,16.03,4529.0,99175.88,11.9,4601.0,2.321,12.581,295.23248,46.77037,12.295
7997,0,1.33258981,132.0364,0.223,3.987,78.4,0.67,1369.0,832.33,16.1,5309.0,4.595,0.763,295.28519,46.770592,14.818
7999,0,2.161583501,131.80273,0.715,4.0537,50163.0,29.61,1646.0,1741.01,239.2,5888.0,4.167,1.219,298.29193,48.194691,13.945
8003,0,4.627775175,133.390355,1.248,3.4079,5675.1,32.62,1039.0,275.68,197.5,5845.0,4.541,0.8740000000000001,296.44351,50.420441,14.69
8004,0,28.7850347,145.7978,0.2978,2.102,102.9,2.5,993.0,229.66,6.2,6581.0,3.824,2.42,286.68756,50.531506,13.57
8005,0,6.096030635,135.0308909,0.642,18.4531,901660.0,406.97,1925.0,3246.2,4885.3,7598.0,3.867,2.6919999999999997,296.10501,50.51847100000001,13.533
8006,0,5.9371708,135.957,0.4778,4.954,157.1,1.17,945.0,188.41,10.1,5475.0,4.426,0.9229999999999999,289.14355,50.611198,15.379
8007,0,0.577844035,131.88058,1.194,4.291,320.4,18.93,1980.0,3647.63,94.0,5693.0,4.57,0.816,290.6595200000001,50.711342,13.765999999999998
8008,0,1.75147897,132.47509,0.008,7.89,76.7,1.8,2340.0,7086.5,68.2,6823.0,4.04,2.037,297.79224,46.935829,12.655
8015,0,3.495457889,132.08394099999998,0.965,6.9796,114620.0,84.49,2051.0,4186.71,724.0,8529.0,4.249,1.558,294.0718700000001,38.426922,13.444
8016,0,4.01668015,134.240703,0.9109999999999999,2.2828,38007.0,22.11,1016.0,252.13,87.9,5448.0,4.497,0.794,286.4525799999999,38.538342,15.371
8017,0,0.8062770229999999,131.78566999999998,0.6970000000000001,7.275,70.8,0.89,2046.0,4119.09,37.9,6122.0,4.471,0.996,290.81723,38.53912,13.614
8018,0,0.513482156,131.75477,0.004,2.7319999999999998,91.6,0.83,2072.0,4335.56,12.6,5495.0,4.495,0.882,292.64017,38.513569,15.63
8019,0,225.66716,195.6621,0.3037,16.6,342.9,1.94,331.0,2.82,11.7,6363.0,4.444,1.035,298.21509,39.955101,13.718
8020,0,4.24748886,132.0562,0.242,3.053,121.0,1.01,1079.0,319.94,10.0,5807.0,4.524,0.922,298.3822600000001,39.913521,15.146
8021,0,1.000012952,131.7614,0.09699999999999999,1.2209999999999999,36.0,2.12,2858.0,15781.19,11.9,5176.0,3.534,3.605,298.47495,39.92321,11.942
8022,0,0.878803439,132.267269,0.467,2.74503,410720.0,51.97,1347.0,775.9,524.8,4524.0,4.566,0.737,283.6115700000001,40.05624,15.929
8023,0,8.65303996,136.66798,0.369,1.091,497.0,1.88,764.0,80.51,14.7,5301.0,4.5280000000000005,0.84,289.08063,40.026791,15.639
8024,0,12.425381199999999,141.5493,0.1583,19.781,115.3,1.14,823.0,108.46,26.8,5925.0,4.412,1.0659999999999998,297.57599,40.61364,13.854
8025,0,12.42555999,133.96829,0.9066,28.083000000000002,2964.8,4.72,599.0,30.49,122.0,4922.0,4.5760000000000005,0.7040000000000001,297.62177,40.604099,15.902
8026,0,12.425744199999999,141.52382,0.963,29.122,936.0,8.43,1551.0,1369.63,49.6,8691.0,4.072,2.193,297.64334,40.62252,12.625
8027,0,12.425424099999999,141.5418,0.938,24.98,378.9,2.17,755.0,76.9,36.0,5853.0,4.529,0.895,297.66238,40.68774000000001,15.71
8028,0,0.7551092709999999,131.81838,0.4041,2.6189999999999998,23.2,0.47,1961.0,3494.52,12.9,5606.0,4.39,0.9620000000000001,284.32294,40.71521,13.292
8029,0,1.75251585,132.7544,0.738,3.489,125.9,1.02,1447.0,1035.27,14.2,5952.0,4.5539999999999985,0.8440000000000001,299.16608,41.863049,13.978
8030,0,1.7524501630000002,132.8015023,0.728,3.0255,55.5,0.79,1552.0,1372.36,3.4,5779.0,4.364,0.99,299.16617,41.861912,13.294
8031,0,8.27923132,133.81711,0.187,2.355,164.9,1.08,815.0,104.49,10.9,5631.0,4.557,0.847,291.42236,41.978939,15.197
8032,0,2.212877035,132.68242800000002,0.518,4.66961,376200.0,69.18,1507.0,1221.98,2731.0,6153.0,4.405,1.0,291.52811,41.915958,14.28
8033,0,0.845097627,132.12136,0.7170000000000001,1.8730000000000002,86.5,0.78,1584.0,1496.92,10.7,5252.0,4.593,0.7829999999999999,291.79865,41.963551,15.685
8034,0,0.515875396,131.7013,0.95,1.21,1773.0,7.22,3189.0,24441.1,9.1,7229.0,4.2780000000000005,1.38,294.67725,41.90464,13.591
8035,0,2.83401711,133.5005,0.2794,5.938,84.2,0.93,1381.0,859.57,11.5,6247.0,4.458,1.002,291.56744,42.856178,15.036
8036,0,0.566803996,131.80782,0.12300000000000001,3.3989999999999996,141.6,0.64,1350.0,786.1,23.4,4373.0,4.722,0.544,291.5834700000001,42.830051,15.989
8038,0,0.566799927,131.83463999999998,0.188,4.71,145.1,0.77,1649.0,1738.27,28.9,5092.0,4.671,0.645,291.64725,42.861191,15.888
8039,0,0.566786121,131.8363,0.591,3.404,81.8,0.79,1984.0,3678.65,14.0,5603.0,4.556,0.846,291.68314,42.884411,15.768
8040,0,0.566802891,131.79487,0.628,1.861,49.2,1.29,3111.0,22107.66,14.4,6487.0,4.08,1.7480000000000002,292.91879,42.850082,12.982
8041,0,1.01884975,132.0857,0.2737,3.233,30.9,0.47,1754.0,2238.64,14.8,6068.0,4.5680000000000005,0.8290000000000001,296.06284,44.018822,13.948
8043,0,32.440339204000004,142.2555263,0.645,4.5098400000000005,287600.0,44.56,448.0,9.52,2177.0,5081.0,4.578,0.696,297.3703,44.09877,15.854
8044,0,2.62387291,134.00498249999998,0.49,4.6124800000000015,232470.0,74.23,1790.0,2430.91,2607.6,6728.0,4.206,1.46,299.82968,44.040359,13.7
8045,0,3.671661096,132.09091740000002,0.9229999999999999,4.29947,129240.0,105.82,1967.0,3539.43,3152.6,7343.0,4.02,1.94,300.6357700000001,44.053398,12.814
8046,0,0.50948306,132.0386,0.3535,3.14,74.6,1.22,3024.0,19778.63,8.0,6344.0,4.091,1.39,298.87738,45.203979,13.545
8047,0,17.329965871,142.727156,0.705,8.43812,252720.0,42.58,548.0,21.34,1938.7,5079.0,4.588,0.6829999999999999,282.76163,45.398521,15.2
8048,0,1.890227354,131.678589,0.9570000000000001,3.855,112260.0,42.05,1236.0,551.66,252.0,5356.0,4.589,0.78,285.03131,45.380451,15.569
8049,0,1.38718209,132.8579,0.28,2.595,45.5,0.68,1707.0,2011.41,7.2,6122.0,4.471,0.996,286.0213,45.343681,14.718
8051,0,3.138580493,132.330622,0.619,4.16343,233340.0,59.24,1281.0,635.61,2387.8,5593.0,4.311,1.083,294.47293,45.389721,13.63
8053,0,581.0723,371.0249,88.7243,15.81,1364.2,161858.0,639.0,39.36,15.9,5026.0,2.504,16.891,297.6229600000001,46.75386,12.282
8055,0,2.14344093,133.497247,0.6859999999999999,3.9741,133320.0,28.69,1033.0,269.48,645.9,4817.0,4.624,0.7,299.68179,46.735352,14.945
8057,0,9.058487716,137.3378842,0.213,4.14334,127970.0,20.51,547.0,21.15,2098.9,4340.0,4.671,0.573,282.54208,46.856628,15.507
8058,0,2.856085147,133.39298,0.841,4.5776,173840.0,88.52,1739.0,2164.0,422.1,6604.0,4.178,1.526,284.06732,46.809582,14.045
8059,0,39.238141571,148.651652,0.45899999999999996,6.07183,439210.0,90.93,656.0,43.69,969.3,6599.0,4.35,1.234,285.97623,48.320782,12.153
8060,0,53.7406575,209.294733,0.386,47.2475,116720.0,25.44,398.0,5.93,3568.1,5288.0,4.577,0.737,292.21005,48.315643,13.755999999999998
8061,0,7.436016459,136.518226,0.433,4.16284,106530.0,31.39,968.0,207.61,742.1,6214.0,4.501,0.9329999999999999,293.34525,48.382301,14.546
8063,0,14.361021577999999,138.842986,0.003,13.2895,459880.0,45.9,594.0,29.44,2599.0,5229.0,4.607,0.6679999999999999,298.34381,48.335892,14.419
8064,0,14.844240386,134.2337694,0.275,6.83577,83412.0,28.97,810.0,101.98,4542.8,6161.0,4.367,0.988,287.5736100000001,50.99873,14.415
8065,0,4.42158021,134.395447,1.146,10.4532,61032.0,188.89,2565.0,10243.23,370.6,8026.0,3.65,3.4610000000000003,296.49069,50.905861,11.425
8067,0,10.116144515,139.9824969,0.879,2.7031400000000003,58144.0,17.21,549.0,21.56,1144.8,4717.0,4.737,0.519,288.51062,51.162472,15.52
8068,0,1.953285321,133.1432,1.3119999999999998,1.67598,1520.3,151.56,2927.0,17363.68,237.7,6450.0,3.5010000000000003,3.928,289.57025,51.125702,13.077
8073,0,346.36642,365.2864,0.45,14.94,148.2,1.57,314.0,2.3,14.3,6327.0,4.276,1.2590000000000001,291.7401700000001,38.014912,11.899
8075,0,3.471399214,133.7510303,1.014,5.07707,92285.0,89.62,1558.0,1390.76,3230.4,6026.0,4.101,1.689,290.85925,38.633808,12.161
8076,0,4.176929219,133.197382,0.9840000000000001,5.2003,70355.0,31.35,938.0,183.08,187.0,5462.0,4.628,0.708,291.0576200000001,38.64534,15.22
8080,0,569.45051,143.4648,0.001,9.63,425.4,1.96,225.0,0.61,8.2,6117.0,4.496,0.9470000000000001,292.47549,38.691311,14.542
8081,0,2.403704619,131.5641527,1.0070000000000001,0.8927,110.6,27.04,3903.0,54903.0,1.4,6244.0,2.897,10.105,292.1059,38.83622,13.151
8082,0,0.7968151490000001,131.9743416,0.524,1.0727,55.9,10.23,5480.0,212663.45,4.8,4897.0,2.464,13.499,289.7692,40.021091,11.970999999999998
8083,0,18.11208877,134.71391599999998,0.982,6.7828,116630.0,96.62,1068.0,307.27,217.7,7323.0,4.167,1.722,294.2401700000001,40.00745,13.627
8085,0,8.665259912,132.216249,1.2690000000000001,3.1088,1840.6,82.42,1378.0,852.84,181.4,6071.0,3.796,2.3890000000000002,297.38254,40.02417,13.852
8086,0,4.726086185,132.9230889,0.6509999999999999,4.3979300000000014,181820.0,41.38,1032.0,267.96,1564.3,5873.0,4.547,0.863,297.61514,40.06081,15.181
